-3.42857600 0.00918720 0.00259779 0.00000000 0.00658941 
-3.41259200 0.00925048 0.00265673 0.00000000 0.00659375 
-3.39660800 0.00930350 0.00274292 0.00000000 0.00656057 
-3.38062400 0.00934215 0.00285597 0.00000000 0.00648618 
-3.36464000 0.00936776 0.00299704 0.00000000 0.00637071 
-3.34865600 0.00938077 0.00316705 0.00000000 0.00621373 
-3.33267200 0.00938490 0.00336738 0.00000000 0.00601752 
-3.31668800 0.00938550 0.00360111 0.00000000 0.00578439 
-3.30070400 0.00939097 0.00387154 0.00000000 0.00551942 
-3.28472000 0.00940706 0.00418029 0.00000000 0.00522677 
-3.26873600 0.00944189 0.00453083 0.00000000 0.00491106 
-3.25275200 0.00950430 0.00492531 0.00000000 0.00457899 
-3.23676800 0.00960047 0.00536445 0.00000000 0.00423602 
-3.22078400 0.00973526 0.00584783 0.00000000 0.00388743 
-3.20480000 0.00991668 0.00637745 0.00000002 0.00353922 
-3.18881600 0.01014549 0.00694966 0.00000003 0.00319580 
-3.17283200 0.01042361 0.00756155 0.00000006 0.00286199 
-3.15684800 0.01075180 0.00820987 0.00000010 0.00254183 
-3.14086400 0.01112757 0.00888891 0.00000017 0.00223850 
-3.12488000 0.01154841 0.00959406 0.00000025 0.00195411 
-3.10889600 0.01200806 0.01031555 0.00000042 0.00169209 
-3.09291200 0.01250191 0.01104888 0.00000071 0.00145232 
-3.07692800 0.01302497 0.01178722 0.00000101 0.00123674 
-3.06094400 0.01357168 0.01252382 0.00000159 0.00104627 
-3.04496000 0.01413830 0.01325478 0.00000240 0.00088112 
-3.02897600 0.01471971 0.01397468 0.00000360 0.00074143 
-3.01299200 0.01531556 0.01468324 0.00000516 0.00062716 
-2.99700800 0.01592996 0.01538275 0.00000751 0.00053970 
-2.98102400 0.01656747 0.01607573 0.00001113 0.00048062 
-2.96504000 0.01723967 0.01677134 0.00001641 0.00045192 
-2.94905600 0.01796095 0.01747881 0.00002462 0.00045751 
-2.93307200 0.01874946 0.01821197 0.00003677 0.00050072 
